target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,advanced,Corporate,53435,0,1,,,33.771622127,8.2732240437,,,8.5140878808,52505
0,2NDFL,elementary,,30550,0,0,1,0.2194892473,26.038356164,5.3424657534,0,0,5.9342465753,52507
0,2NDFL,advanced,,35330,0,0,,,25.021139307,0.4512762931,,,4.9307283479,52514
0,OTHER,elementary,Corporate,45997,0,1,0,0.7610663082,25.962699304,2.483247249,0,0,5.8229732764,52515
0,OTHER,elementary,Corporate,45997,0,1,0,0.7610663082,25.962699304,2.483247249,0,0,5.8229732764,52516
0,OTHER,elementary,Corporate,45997,0,1,0,0.7610663082,25.962699304,2.483247249,0,0,5.8229732764,52517
0,OTHER,elementary,,91929,0,1,1,0.2429883513,29.943873044,0.809626469,0,0,4.0218579235,52520
0,OTHER,elementary,,91929,0,1,1,0.2429883513,29.943873044,0.809626469,0,0,4.0218579235,52521
0,OTHER,elementary,Corporate,48060,0,1,,,31.550684932,1.3125308781,,,8.468268583,52526
0,OTHER,elementary,Corporate,61104,0,1,1,0.5046146953,48.651014297,3.4383561644,1,1,3.4246575342,52544
0,OTHER,elementary,Corporate,51694,0,1,0,,30.609836066,0.7468223669,0,0,10.105726477,52545
0,OTHER,elementary,Corporate,90000,0,0,0,1.8855062724,27.000898271,0.5819672131,0,0,5.8830900517,52555
0,OTHER,advanced,Corporate,15287,0,1,,,38.04109589,18.917808219,,,10.123287671,52566
0,OTHER,elementary,VIP,288046,0,1,0,,33.88567258,12.379781421,0,0,8.6912568306,52568
0,OTHER,elementary,Corporate,33779,0,1,,,25.113878284,0.5095890411,,,4.8597799236,52573
0,OTHER,advanced,,57420,0,0,0,45.467719534,41.583823639,9.3235496669,,,9.1591661052,52574
0,2NDFL,elementary,,26618,0,0,0,,27.915300546,2.25827532,2,3,7.5048506625,52581
0,OTHER,advanced,Corporate,40000,0,0,,,29.049150386,3.0684931507,,,8.8054794521,52582
0,OTHER,advanced,,50000,0,0,,,34.084310203,4.0628415301,,,7.2950819672,52583
0,OTHER,elementary,Corporate,91254,0,1,0,5.0811827957,41.035811064,8.7762482222,,,10.065753425,52585
0,OTHER,elementary,,30000,0,0,0,2.7926299283,39.397260274,2.6219178082,1,1,11.654794521,52586
0,OTHER,elementary,,30000,0,0,0,2.7926299283,39.397260274,2.6219178082,1,1,11.654794521,52587
0,2NDFL,advanced,,10941,0,0,0,25.572311828,40.675215211,2.3217905532,1,1,9.198502882,52590
0,OTHER,elementary,,140000,0,0,,,36.221917808,1.3206153155,,,10.079452055,52591
0,2NDFL,elementary,,133240,0,0,,,38.079654166,1.7381241111,,,11.476712329,52602
0,OTHER,elementary,,80000,0,0,0,11.435304659,45.120787484,0.5743393967,0,0,0.0054794521,52604
0,2NDFL,elementary,,51744,0,0,1,1.116890681,46.575447264,16.713114754,0,0,1.4521595928,52620
0,OTHER,elementary,,60000,0,0,1,1.1477374552,37.665753425,2.2082191781,0,0,11.723287671,52622
0,OTHER,advanced,,15000,0,0,2,0.7633512545,26.043940415,3.4658582229,0,0,5.8384609626,52626
0,OTHER,elementary,,50000,0,0,0,2.7907930108,34.273972603,4.1095890411,1,1,10.18630137,52631
0,OTHER,elementary,Corporate,71100,0,1,0,15.118010753,43.182783142,5.0649749233,0,0,11.663934426,52633
0,2NDFL,elementary,,70305,0,0,0,3.8267249104,27.355191257,1.3334755595,0,0,7.2348454226,52643
0,OTHER,elementary,Corporate,69504,0,1,0,2.1737679211,44.998001347,2.4829328543,1,1,8.7733438132,52644
0,OTHER,elementary,Corporate,207000,0,1,1,0.3796146953,35.783561644,5.4876712329,1,1,10.884931507,52651
0,2NDFL,elementary,,54047,0,0,,,26.649315068,5.7534246575,,,6.5589041096,52655
0,OTHER,advanced,Corporate,34691,0,1,0,1.5299731183,34.653289917,1.3820570402,0,0,1.5793173142,52656
0,OTHER,advanced,,60000,0,0,0,3.7358198925,49.764383562,1.0225989969,1,1,4.7083913467,52664
0,OTHER,advanced,,60000,0,0,0,3.7358198925,49.764383562,1.0225989969,1,1,4.7083913467,52665
0,2NDFL,elementary,Corporate,62144,0,1,0,51.798185484,27.303278689,0.6815779624,0,0,6.03500262,52669
0,OTHER,elementary,Corporate,150000,0,0,0,4.4093862007,41.064099109,0.2136986301,1,1,10.309589041,52671
0,OTHER,elementary,Corporate,63466,0,1,1,0.3398073477,36.483606557,1.1486862789,0,0,5.7651246351,52672
0,OTHER,elementary,Corporate,63466,0,1,1,0.3398073477,36.483606557,1.1486862789,0,0,5.7651246351,52673
0,OTHER,elementary,,45000,0,0,0,,30.392521895,4.3989071038,0,0,9.6116999775,52677
0,OTHER,elementary,Corporate,40020,0,1,0,,28.259562842,2.4829328543,1,1,7.0692342241,52678
0,OTHER,elementary,,25000,0,0,0,0.8247311828,40.387978142,5.1354816977,0,0,10.058769369,52682
0,OTHER,advanced,Corporate,25517,0,1,0,12.245071685,45.845070739,7.1354816977,0,0,0.7902762183,52686
0,OTHER,elementary,Corporate,43043,0,1,0,4.3108870968,32.308743169,4.3114754098,1,1,3.8306010929,52689
0,OTHER,elementary,,100000,0,0,1,0.4340277778,53.821917808,10.704109589,0,0,7.2109589041,52693
0,OTHER,beginner,Corporate,64778,0,1,1,0.3721326165,29.833947152,2.1133992065,0,1,7.8114754098,52697
0,OTHER,elementary,Corporate,30000,0,0,0,3.4443548387,45.182319036,4.2328767123,1,1,0.1315068493,52699
0,OTHER,elementary,Corporate,146428,0,1,0,,30.524043716,0.3907103825,,,2.1514409761,52702
0,OTHER,elementary,Corporate,83016,0,1,1,0.7562948029,42.170274721,7.6880829403,0,0,9.3702747212,52707
0,2NDFL,elementary,,,0,0,,,41.267452654,6,,,11.504109589,52714
0,2NDFL,elementary,,52200,0,0,,,47.361643836,2.3780821918,,,1.7952616214,52716
0,OTHER,elementary,Corporate,213876,0,1,,,31.832876712,2.298630137,,,11.090410959,52721
0,OTHER,high,Corporate,46125,0,1,2,0.4010080645,28.750467849,4.3312897672,1,1,8.4956733288,52724
0,OTHER,advanced,,45000,0,0,1,0.2509184588,49.494767572,4.2459016393,0,0,4.3879781421,52726
0,OTHER,elementary,,73000,0,0,2,1.046953405,30.738221424,2.9437008758,1,1,4.9053447114,52730
0,OTHER,elementary,Corporate,84000,0,1,0,1.3760080645,25.961643836,3.095890411,1,1,4.7116400928,52739
0,OTHER,elementary,Corporate,150240,0,1,0,0.9237007168,27.404371585,4.4373755521,0,0,7.2620330863,52745
0,OTHER,elementary,VIP,216298,0,1,0,0.3684139785,40.063013699,5.3068493151,0,0,10.298630137,52749
0,OTHER,elementary,,40000,0,0,0,21.405958781,30.536986301,10.693150685,,,1.9698630137,52754
0,2NDFL,elementary,,41525,0,0,0,9.0843413978,49.012194026,1.5519200539,0,0,3.9535519126,52758
0,OTHER,advanced,,25000,0,0,0,21.182571685,36.396174863,2.5844599147,0,0,10.902268134,52759
0,2NDFL,elementary,,106575,0,0,0,9.4658154122,29.122883449,1.1913766,1,2,1.2242533124,52763
0,OTHER,advanced,,60000,0,0,0,30.76281362,50.756164384,34.208219178,0,0,5.1590388502,52765
0,2NDFL,beginner,,105526,0,0,2,0.7246191756,36.15890411,4.9434613369,0,0,8.6183247249,52773
0,OTHER,elementary,Corporate,65000,0,1,1,0.9254928315,42.821917808,0.2929186316,0,0,9.6273972603,52776
0,OTHER,elementary,Corporate,42418,0,1,,,30.106849315,1.1909499214,,,8.7917808219,52779
0,2NDFL,elementary,,83646,0,0,0,,33.957773785,0.8673628266,0,0,10.845445018,52787
0,OTHER,elementary,Corporate,25531,0,1,,,27.474234598,0.4071038251,,,7.4194400779,52788
0,OTHER,beginner,Corporate,39570,0,1,1,0.2512096774,38.447473613,1.0063777229,0,0,11.431035257,52794
0,OTHER,advanced,Corporate,21086,0,1,0,2.1515008961,32.850729845,1.7630586122,1,1,5.3822366944,52797
0,OTHER,advanced,Corporate,48624,0,1,1,0.4441980287,51.658469945,9.8423384984,0,0,6.601242608,52806
0,OTHER,advanced,Corporate,48624,0,1,1,0.4441980287,51.658469945,9.8423384984,0,0,6.601242608,52807
0,OTHER,elementary,Corporate,74318,0,1,1,0.5071684588,27.151755371,3.8797814208,0,0,6.9681937271,52811
0,2NDFL,advanced,,27133,0,0,0,15.982280466,28.101092896,7.7759562842,0,0,8.0109289617,52817
0,OTHER,advanced,,200000,0,0,,,34.906849315,1.8603488285,,,10.287671233,52824
0,OTHER,elementary,Corporate,48150,0,1,,,34.210958904,2,,,5.0389924396,52829
0,2NDFL,advanced,,19375,0,0,0,4.7562275986,53.058769369,3.2204132046,0,0,8.0191256831,52838
0,2NDFL,elementary,,29399,0,0,0,,55.351583202,5.2584325174,0,0,10.266651695,52840
0,OTHER,elementary,Corporate,66610,0,1,1,0.3702732975,32.700291938,2.104109589,0,0,9.7232876712,52847
0,OTHER,elementary,,100000,0,0,1,0.3081317204,35.154165731,0.7295081967,0,0,0.5683060109,52849
0,OTHER,elementary,Corporate,77726,0,1,0,2.6266353047,48.914664271,5.8187738603,0,0,3.8797814208,52852
0,2NDFL,elementary,,18792,0,0,1,0.7571236559,31.463013699,1.701369863,1,1,11.315068493,52857
0,2NDFL,elementary,,20010,0,0,,,39.564383562,5.8082191781,,,7.104109589,52862
0,OTHER,elementary,Corporate,19465,0,1,2,0.2174283154,48.350684932,0.5614417247,1,1,3.2602739726,52869
0,2NDFL,elementary,,13953,0,0,,,49.365648626,4.3315068493,,,4.0684931507,52874
0,OTHER,elementary,,55000,0,0,0,1.0796818996,36.999019388,3.2017591137,1,1,10.464772812,52875
0,OTHER,elementary,Corporate,42780,0,1,0,0.5000224014,25.637375552,3.1469645932,0,0,5.5853207575,52883
0,2NDFL,advanced,,25824,0,0,5,0.4019713262,41.987199641,2.6913092297,0,0,9.2091174489,52885
0,2NDFL,elementary,,81824,0,0,1,0.7327284946,44.7095067,1.6521296504,1,1,11.15890411,52893
0,2NDFL,elementary,,81824,0,0,1,0.7327284946,44.7095067,1.6521296504,1,1,11.15890411,52894
0,OTHER,elementary,Corporate,32433,0,1,1,0.8655017921,28.959757467,1.4383561644,0,0,6.6246575342,52906
0,OTHER,elementary,Corporate,96305,0,1,0,6.7,31.926229508,1.4760985104,0,0,8.1721311475,52910
0,OTHER,advanced,Corporate,26100,0,1,0,,33.964383562,8.4657534247,0,0,10.849315068,52914
0,OTHER,elementary,Corporate,66392,0,1,,,25.170349577,1.8520547945,,,3.5287671233,52919
0,OTHER,elementary,,32000,0,0,0,8.5673611111,35.556164384,3.9260273973,1,1,12.073972603,52931
0,OTHER,elementary,Corporate,90654,0,1,,,25.565798338,0.5685380642,,,5.3575791601,52933
0,OTHER,elementary,Corporate,68637,0,1,0,0.7659498208,57.684931507,9.6301369863,2,2,11.219178082,52936
0,OTHER,elementary,,70000,0,0,1,0.2797939068,46.646575342,20.153424658,0,0,1.6301369863,52940
0,2NDFL,elementary,Corporate,20662,0,1,0,42.668503584,52.901766599,0.3662474736,0,0,7.7287671233,52941
0,OTHER,elementary,Corporate,115309,0,1,1,0.9274865591,32.662624448,0.8489258178,0,0,9.6187888315,52946
0,OTHER,elementary,,130000,0,0,0,37.575,30.898630137,2.6547945205,1,1,10.715068493,52950
0,2NDFL,elementary,,48222,0,0,1,0.7323476703,48.80196871,25.785530354,0,0,3.781420765,52951
0,OTHER,elementary,Corporate,40000,0,0,0,1.6675179211,25.252638671,1.5403099034,0,0,5.1786660678,52955
0,OTHER,elementary,,84000,0,0,1,0.9596550179,38.153424658,6.5726027397,0,0,7.8520547945,52957
0,OTHER,elementary,,84000,0,0,1,0.9596550179,38.153424658,6.5726027397,0,0,7.8520547945,52958
0,OTHER,elementary,Corporate,68243,0,1,0,,31.868852459,3.6086308855,0,0,10.731918557,52963
0,OTHER,advanced,Corporate,23608,0,0,0,22.692607527,49.934246575,2.6,1,1,4.6574593907,52967
0,2NDFL,advanced,,51397,0,0,,,46.914664271,2.2132944083,,,1.8790478329,52975
0,OTHER,elementary,,30000,0,0,2,0.8948700717,25.95980238,2.0036379969,0,0,5.7871996407,52976
0,OTHER,elementary,,130000,0,0,0,0.7963485663,25.805479452,0.9568530579,0,0,4.7054869376,52979
0,OTHER,elementary,,200000,0,0,4,0.3106182796,46.070102553,3.0481847444,0,0,1.0372258403,52987
0,2NDFL,elementary,,38440,0,0,,,38.654794521,2.7945205479,,,9.5397260274,52995
0,2NDFL,elementary,,104669,0,0,0,3.9584229391,53.029014148,25.242712778,0,0,7.3796990793,52998
0,OTHER,beginner,Corporate,203145,0,1,0,0.7247087814,34.569967812,7.2138034284,0,0,12.467213115,53013
0,OTHER,elementary,Corporate,121592,0,1,,,25.142877461,6.3675349951,,,4.9867130773,53015
0,OTHER,elementary,Corporate,268042,0,1,2,0.404390681,30.657534247,3.4575342466,0,0,9.5917808219,53019
0,2NDFL,elementary,,29569,0,0,1,0.9578405018,30.454794521,10.298630137,1,1,9.6383561644,53021
0,2NDFL,elementary,,26100,0,0,1,1.2105062724,32.54661277,0.9904483869,0,0,5.7877086608,53024
0,OTHER,elementary,Corporate,97743,0,1,0,67.276344086,56.604394041,7.9232876712,0,0,10.419178082,53025
0,2NDFL,elementary,,62561,0,0,1,0.4015456989,33.660273973,6.8246575342,2,2,11.715068493,53031
0,OTHER,advanced,Corporate,35000,0,1,1,0.6315188172,27.423325099,5.1575716745,1,1,7.3794894827,53033
0,OTHER,elementary,Corporate,54969,0,1,1,0.2188844086,25.892379669,3.6147540984,0,0,5.6184070664,53035
0,OTHER,elementary,,140000,0,0,0,5.1835349462,32.47609851,4.9774683734,1,1,2.9610300172,53049
0,OTHER,elementary,,80000,0,0,,,27.246575342,1.1242083988,,,6.8931506849,53050
0,OTHER,elementary,,30000,0,0,2,0.4386424731,38.502604985,8.6313721087,0,0,10.590276218,53052
0,OTHER,advanced,Corporate,32332,0,1,3,0.5058243728,28.333333333,0.5027322404,0,0,7.7896174863,53066
0,OTHER,elementary,Corporate,38447,0,1,,,25.742465753,2.0438356164,,,5.4880455124,53072
0,OTHER,advanced,Corporate,26347,0,1,,,27.389041096,0.2601317464,,,5.4,53079
0,OTHER,elementary,,60000,0,0,1,0.6046594982,30.35890411,0.1671232877,0,0,10.347945205,53083
0,OTHER,elementary,Corporate,89937,0,1,0,,36.428961749,3.5074331911,1,1,10.745789355,53084
0,OTHER,elementary,Corporate,28100,0,1,0,62.497849462,35.053289917,0.193989071,0,0,8.7272625196,53086
0,OTHER,elementary,,85000,0,0,1,0.9283378136,49.700598847,2.7005988472,0,0,3.9945355191,53088
0,OTHER,advanced,Corporate,41595,0,1,0,,26.952810839,1.2733587843,0,0,6.7939067295,53090
0,OTHER,elementary,,100000,0,0,1,0.8573924731,36.37431694,3.7647952691,0,0,10.86068568,53093
0,OTHER,elementary,,400000,0,0,1,0.1511424731,48.12295082,9.9168276069,0,0,2.7250467849,53097
0,OTHER,beginner,Corporate,86567,0,1,2,0.6627240143,25.854577438,4.9696459316,0,0,5.4408788083,53100
0,2NDFL,elementary,,50219,0,0,1,1.049171147,50.772864735,4.4071038251,0,0,5.7016318587,53106
0,OTHER,elementary,Corporate,432335,0,1,0,0.8900537634,37.841357886,2.3701250094,1,1,14.06601542,53116
0,OTHER,high,Corporate,26151,0,1,0,0.7281586022,33.528362901,0.6242533124,1,1,3.2595628415,53118
0,2NDFL,elementary,VIP,325379,0,0,2,0.6362231183,27.784153005,3.9863387978,0,0,7.617336627,53123
0,2NDFL,elementary,,20010,0,0,,,31.521446216,7.4255558051,,,9.0721311475,53128
0,OTHER,beginner,Corporate,201401,0,1,1,0.3143817204,44.702754697,2.2876712329,0,0,10.769863014,53137
0,OTHER,elementary,,28000,0,0,0,2.2392249104,41.906954113,1.5124335654,0,0,5.476817127,53140
0,OTHER,advanced,Corporate,20293,0,1,0,,49.840115278,0.5086084288,0,0,4.3360655738,53142
0,OTHER,elementary,,70000,0,0,1,0.4078853047,26.936986301,0.963006213,2,2,6.6493150685,53148
0,OTHER,elementary,,40000,0,0,0,69,31.948087432,0.8681039,,,9.1831723931,53151
0,OTHER,advanced,Corporate,14978,0,1,1,1.08765681,50.178082192,8.1205479452,1,1,4.4356164384,53152
0,OTHER,advanced,,26000,0,0,,,39.608219178,0.8273972603,,,10.857534247,53154
0,OTHER,elementary,Corporate,46104,0,1,,,39.773224044,4.829156374,,,2.1551837712,53155
0,OTHER,elementary,,240000,0,0,,,35.616543154,7.3809267161,,,10.471337675,53158
0,OTHER,elementary,Corporate,72926,0,1,1,1.0887768817,26.870461861,3.5573770492,0,0,6.7225166554,53166
0,2NDFL,elementary,,123776,0,0,0,8.4651433692,36.292776405,4.0191780822,0,0,11.076712329,53174
0,2NDFL,elementary,,,0,1,1,0.4086693548,25.247630811,1.4257130025,0,0,5.1270828655,53177
0,OTHER,high,Corporate,12354,0,1,0,,31.237577663,0.4923721835,0,0,7.1745639644,53179
0,2NDFL,advanced,,25554,0,0,,,31.171270305,0.6151059211,,,10.86442099,53180
0,OTHER,elementary,Corporate,150971,0,1,0,0.5735215054,46.64958455,0.5327868852,0,0,1.6057489333,53184
0,OTHER,elementary,Corporate,150971,0,1,0,0.5735215054,46.64958455,0.5327868852,0,0,1.6057489333,53185
0,OTHER,elementary,Corporate,150971,0,1,0,0.5735215054,46.64958455,0.5327868852,0,0,1.6057489333,53186
0,OTHER,elementary,Corporate,150971,0,1,0,0.5735215054,46.64958455,0.5327868852,0,0,1.6057489333,53187
0,2NDFL,elementary,,31617,0,0,0,1.4016801075,26.416850064,0.9702747212,0,0,5.4798637623,53189
0,OTHER,elementary,Corporate,54595,0,1,,,54.101369863,2.3150684932,,,9.0295830526,53191
0,2NDFL,elementary,VIP,232880,0,0,1,1.2169130824,31.579234973,1.2818025301,0,0,6.6544052699,53192
0,OTHER,high,Corporate,60000,0,1,1,1,50.157399506,7.3875364923,0,0,4.3415300546,53198
0,OTHER,elementary,Corporate,54157,0,1,,,39.217022232,0.6229508197,,,2.6581181226,53202
0,OTHER,advanced,Corporate,67103,0,1,0,30.854233871,53.712590763,1.033138708,,,8.4672131148,53205
0,2NDFL,elementary,,48233,0,0,0,12.500896057,50.835878434,11.47971405,,,5.7427277491,53212
0,OTHER,elementary,,100000,0,0,0,37.889292115,29.59283629,4.6147540984,0,0,8.677767797,53215
0,OTHER,elementary,Corporate,60936,0,1,1,0.3784722222,26.909371959,1.306632233,0,0,4.5367692193,53220
0,OTHER,elementary,Corporate,107585,0,1,1,0.4732750896,27.076712329,1.1865334232,0,0,6.8465753425,53232
0,OTHER,elementary,Corporate,149932,0,1,,,34.602739726,0.8043341567,,,10.769863014,53233
0,OTHER,beginner,Corporate,47855,0,1,0,8.9242831541,25.882191781,1.2940564414,1,1,5.8,53234
0,2NDFL,advanced,,22280,0,0,2,0.4415770609,25.058118123,4.9706864286,0,0,5.0034733139,53237
0,OTHER,elementary,Corporate,15416,0,1,,,33.273583352,0.3228984205,,,8.8489258178,53239
0,OTHER,elementary,Corporate,33493,0,1,2,0.4441980287,33.671232877,0.5468672805,0,0,2.4821917808,53242
0,OTHER,elementary,Corporate,33493,0,1,2,0.4441980287,33.671232877,0.5468672805,0,0,2.4821917808,53243
0,OTHER,advanced,Corporate,20000,0,0,,,31.366120219,1.4373755521,,,7.9726775956,53252
0,OTHER,advanced,Corporate,18040,0,1,1,0.8235887097,42.306070814,3.5,0,0,6.538947526,53256
0,OTHER,elementary,,80000,0,0,3,0.989516129,51.805479452,14.438356164,1,1,6.7890410959,53257
0,2NDFL,elementary,,30932,0,0,1,0.7349238351,32.580492552,0.662459765,2,2,11.202739726,53263
0,OTHER,elementary,Corporate,199928,0,1,5,0.4446684588,28.861224643,10.054794521,0,0,7.8082191781,53269
0,OTHER,elementary,Corporate,199928,0,1,5,0.4446684588,28.861224643,10.054794521,0,0,7.8082191781,53270
0,2NDFL,elementary,,19716,0,0,,,50.528767123,25.750684932,,,5.4410958904,53275
0,OTHER,elementary,Corporate,51002,0,1,0,0.5733422939,27.040878808,0.9943034658,0,0,6.512111685,53284
0,OTHER,elementary,Corporate,49755,0,1,,,28.901639344,2.1564263792,,,8.7404371585,53286
0,OTHER,elementary,,50000,0,0,0,2.2504704301,38.637031215,12.398907104,0,0,6.9877161464,53288
0,2NDFL,advanced,,30450,0,0,0,0.083624552,40.221917808,0.7913242009,3,4,5.2585373157,53294
0,OTHER,advanced,,65000,0,0,0,75.565143369,37.906954113,1.9370910996,0,0,12.357923497,53306
0,2NDFL,elementary,,128029,0,0,1,0.441890681,30.923287671,0.9220226065,3,3,9.5917808219,53310
0,OTHER,advanced,Corporate,80028,0,1,,,37.835616438,2.0164383562,,,12.610030691,53318
0,OTHER,elementary,Corporate,59372,0,1,1,1.8646281362,27.467213115,1.6017591137,0,0,4.4565536343,53322
0,2NDFL,elementary,,24918,0,0,0,2.247468638,51.657945954,33.331918557,0,0,6.553836365,53323
0,OTHER,elementary,,300000,0,0,1,0.2795698925,52.043835616,3.3698630137,1,1,0.7847219103,53330
0,2NDFL,elementary,,159999,0,0,0,4.8000448029,31.904109589,2.4602739726,1,1,11.452054795,53333
0,2NDFL,elementary,,159999,0,0,0,4.8000448029,31.904109589,2.4602739726,1,1,11.452054795,53334
0,OTHER,elementary,Corporate,75629,0,1,2,0.7283154122,30.421917808,3.8246575342,1,1,9.24724156,53338
0,OTHER,elementary,,96000,0,0,2,1.1469982079,35.150273224,0.4132944083,0,0,10.17767797,53341
0,OTHER,advanced,,38000,0,0,1,0.5063620072,37.726132196,0.631147541,1,1,0.6830601093,53342
0,OTHER,elementary,,72608,0,0,,,34.947945205,10.487671233,,,11.460273973,53343
0,OTHER,elementary,,213514,0,0,2,0.280421147,29.657534247,3.9068493151,0,0,9.495890411,53359
0,OTHER,elementary,,40000,0,0,,,35.43442623,1.9166778951,,,11.122157347,53372
0,OTHER,elementary,,91350,0,0,0,0.4331765233,31.739726027,9.0582154353,0,0,8.1808219178,53373
0,OTHER,beginner,,150000,0,0,0,0.24375,38.513736058,7.9890710383,0,0,8.4180327869,53384
0,OTHER,elementary,Corporate,48712,0,1,1,0.2486783154,27.967213115,0.2459016393,0,0,7.7431693989,53385
0,OTHER,elementary,,140000,0,0,,,53.271547272,18.753424658,,,8.0712328767,53389
0,2NDFL,high,,32347,0,0,0,16.284386201,25.208630886,2.7620555431,0,1,5.0990418444,53395
0,OTHER,high,Corporate,69483,0,1,0,,25.089078524,4.368852459,0,0,4.4426229508,53406
0,OTHER,elementary,,80000,0,0,1,0.8919130824,27.02352721,0.412568306,1,1,6.9550340594,53412
0,OTHER,elementary,Corporate,41073,0,1,,,42.904109589,9.0965715997,,,11.479452055,53422
0,2NDFL,elementary,,11864,0,0,,,32.552444045,1.4428550041,,,10.407238566,53426
0,OTHER,elementary,,65000,0,0,2,0.6986335125,33.396489258,5.9910098061,0,0,9.3005988472,53427
0,OTHER,elementary,,55000,0,0,0,0.6999103943,28.585440527,5.8219178082,0,0,8.1780821918,53429
0,2NDFL,elementary,Corporate,27051,0,1,,,26.315173291,1.1261321955,,,5.2822965791,53432
0,OTHER,advanced,,45000,0,0,2,0.7286066308,28.322973276,0.7929186316,0,0,7.7945205479,53441
0,OTHER,elementary,Corporate,87628,0,0,,,30.609117449,0.3825136612,,,9.7625421064,53442
0,OTHER,elementary,,55000,0,0,1,1.1552195341,28.191780822,0.7473613294,1,1,8.0191780822,53446
0,OTHER,elementary,Corporate,170000,0,0,1,0.8597446237,37.011063702,0.1284153005,0,0,4.8360655738,53447
0,OTHER,elementary,Corporate,170000,0,0,1,0.8597446237,37.011063702,0.1284153005,0,0,4.8360655738,53448
0,2NDFL,elementary,,34762,0,0,1,0.3404793907,32.407103825,5.2856725803,1,1,2.8664944981,53449
0,OTHER,beginner,Corporate,56339,0,1,0,1.1164874552,35.855191257,1.6655363425,0,1,13.903892507,53450
0,OTHER,advanced,Corporate,17106,0,1,2,0.8259632616,35.687671233,5.0341268059,1,1,11.356164384,53458
